id,interviewId,userId,questionId,questionType,question,answer,score,feedback,createdAt
6a8603e0124939471280ceae,6a860393124939471280ce76,6a566fbc2f681d770359254f,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",,0,Question skipped or answer empty.,2026-08-19T19:28:32.354Z
6a867ead53d5271628111814,6a867e9b53d52716281117cc,6a78069d194ee078e4ccca2f,APT-01,aptitude,"Cricket scores in five matches: 245, 187, 312, 198, 233. What is the difference between the highest and lowest scores?",125,85,Response recorded successfully.,2026-08-20T04:12:29.744Z
<<<<<<< HEAD
=======
>>>>>>> ae75443ade46d8602b112960c3fc3de682699961
=======
6a8708aeb7bdf98d600cac64,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,APT-01,aptitude,All fruits are sweet. All sweet things are tasty. What definitely follows?,All fruits are tasty,85,Response recorded successfully.,2026-08-20T14:01:18.697Z
6a8708b8b7bdf98d600cacc9,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,APT-02,aptitude,A number is chosen at random from 1 to 50. What is the probability that it is a multiple of 6 or 7?,,0,Question skipped or answer empty.,2026-08-20T14:01:28.418Z
6a8708c4b7bdf98d600cad41,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-01,resume,Can you walk me through the main project you built using Java and explain its core features?,,0,Question skipped or answer empty.,2026-08-20T14:01:40.553Z
6a8708ceb7bdf98d600cada0,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-02,resume,Why did you select Java for your project instead of alternative tools?,,0,Question skipped or answer empty.,2026-08-20T14:01:50.203Z
6a8708d4b7bdf98d600cade7,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-03,technical,What are the fundamental concepts in Java that every fresher should understand?,,0,Question skipped or answer empty.,2026-08-20T14:01:56.893Z
6a8708dab7bdf98d600cae24,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-04,technical,How does data travel from the user interface to your backend server in your application?,,0,Question skipped or answer empty.,2026-08-20T14:02:02.822Z
6a8708e2b7bdf98d600cae70,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-05,technical,How did you organize your database tables or collections for your project?,,0,Question skipped or answer empty.,2026-08-20T14:02:10.405Z
6a8708e7b7bdf98d600caeec,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-06,technical,How do you catch and handle unexpected errors in your application code?,,0,Question skipped or answer empty.,2026-08-20T14:02:15.935Z
6a8708f5b7bdf98d600cb067,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-07,technical,What is a REST API and how did you use HTTP request methods in your project?,,0,Question skipped or answer empty.,2026-08-20T14:02:29.128Z
6a8708fbb7bdf98d600cb0ca,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-08,technical,How do you keep sensitive user information or API keys secure in your web application?,,0,Question skipped or answer empty.,2026-08-20T14:02:35.999Z
6a870902b7bdf98d600cb131,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-09,resume,Can you walk me through the main project you built using Java and explain its core features?,,0,Question skipped or answer empty.,2026-08-20T14:02:42.969Z
6a870911b7bdf98d600cb20b,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-10,resume,Why did you select Java for your project instead of alternative tools?,,0,Question skipped or answer empty.,2026-08-20T14:02:57.454Z
6a870916b7bdf98d600cb25d,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-11,technical,What are the fundamental concepts in Java that every fresher should understand?,,0,Question skipped or answer empty.,2026-08-20T14:03:02.622Z
6a87091db7bdf98d600cb2bc,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-12,technical,How does data travel from the user interface to your backend server in your application?,,0,Question skipped or answer empty.,2026-08-20T14:03:09.177Z
6a870922b7bdf98d600cb307,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-13,technical,How did you organize your database tables or collections for your project?,,0,Question skipped or answer empty.,2026-08-20T14:03:14.399Z
6a870925b7bdf98d600cb33b,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,TECH-14,technical,How do you catch and handle unexpected errors in your application code?,,0,Question skipped or answer empty.,2026-08-20T14:03:17.395Z
6a870928b7bdf98d600cb36c,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-20T14:03:20.336Z
6a870930b7bdf98d600cb3de,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",,0,Question skipped or answer empty.,2026-08-20T14:03:28.236Z
6a870939b7bdf98d600cb469,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,HR-02,hr,"What are your key technical strengths, and what is one technical area or skill you are actively working to improve?",,0,Question skipped or answer empty.,2026-08-20T14:03:37.856Z
6a87093fb7bdf98d600cb4ad,6a870886b7bdf98d600caacd,6a566f322f681d770359254e,HR-03,hr,Describe a situation where you faced a challenge or conflict during a team project and how you handled it.,,0,Question skipped or answer empty.,2026-08-20T14:03:43.668Z
6a87095eb7bdf98d600cb4d9,6a870957b7bdf98d600cb4c9,6a566f322f681d770359254e,APT-01,aptitude,Choose the antonym of 'Expand'.,,0,Question skipped or answer empty.,2026-08-20T14:04:14.304Z
6a870966b7bdf98d600cb4e5,6a870957b7bdf98d600cb4c9,6a566f322f681d770359254e,TECH-01,resume,Can you walk me through the main project you built using Java and explain its core features?,,0,Question skipped or answer empty.,2026-08-20T14:04:22.605Z
6a870b68a877b7cdfe748169,6a870b56a877b7cdfe748065,6a870b4da877b7cdfe747f93,APT-01,aptitude,One word for 'a place where bees are kept' is:,Apiary,85,Response recorded successfully.,2026-08-20T14:12:56.240Z
6a870b73a877b7cdfe7481ec,6a870b56a877b7cdfe748065,6a870b4da877b7cdfe747f93,TECH-01,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T14:13:07.699Z
6a87189da164a418b675ae99,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,APT-01,aptitude,"Revenue and profit: 2020 ₹200L/₹20L, 2021 ₹240L/₹30L, 2022 ₹300L/₹45L, 2023 ₹360L/₹54L. What was the revenue growth rate from 2020 to 2021?",,0,Question skipped or answer empty.,2026-08-20T15:09:17.562Z
6a8718a4a164a418b675af35,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-01,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:09:24.642Z
6a8718afa164a418b675b013,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-02,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:09:35.225Z
6a8718b4a164a418b675b082,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-03,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:09:40.350Z
6a8718bca164a418b675b132,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-04,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:09:48.375Z
6a8718c1a164a418b675b198,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-05,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:09:53.228Z
6a8718c4a164a418b675b1e9,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-06,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:09:56.724Z
6a8718c8a164a418b675b249,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-07,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:10:00.978Z
6a8718cda164a418b675b252,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-08,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:10:05.742Z
6a8718d5a164a418b675b258,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-09,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:10:13.823Z
6a8718e7a164a418b675b25e,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-10,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:10:31.593Z
6a8718eea164a418b675b264,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-11,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:10:38.510Z
6a8718f3a164a418b675b26a,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-12,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:10:43.668Z
6a8718f7a164a418b675b270,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-13,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:10:47.491Z
6a8718fca164a418b675b276,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-14,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:10:52.410Z
6a87192da164a418b675b281,6a871896a164a418b675adfa,6a870b4da877b7cdfe747f93,TECH-15,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:11:41.751Z
6a8719afa164a418b675b393,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,APT-01,aptitude,"Find the next letter: Z, X, V, T, ?",,0,Question skipped or answer empty.,2026-08-20T15:13:51.003Z
6a8719b6a164a418b675b399,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-01,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:13:58.340Z
6a8719c2a164a418b675b39f,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-02,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:14:10.731Z
6a8719c7a164a418b675b3a6,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-03,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:14:15.867Z
6a8719c8a164a418b675b3ab,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-04,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:14:16.049Z
6a8719caa164a418b675b3b1,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-05,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:14:18.764Z
6a8719d2a164a418b675b3bb,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-06,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:14:26.877Z
6a8719d7a164a418b675b3be,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-07,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:14:31.261Z
6a8719dba164a418b675b3c8,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-08,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:14:35.362Z
6a8719dba164a418b675b3ca,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-09,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:14:35.671Z
6a8719e8a164a418b675b3d0,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-10,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:14:48.580Z
6a871a02a164a418b675b3e0,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-12,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:15:14.250Z
6a871a02a164a418b675b3e2,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-15,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:15:14.318Z
6a871a02a164a418b675b3e6,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-17,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:15:14.457Z
6a871a02a164a418b675b3ed,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-18,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:15:14.587Z
6a871a03a164a418b675b3f5,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-14,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:15:15.131Z
6a871a02a164a418b675b3e4,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-16,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:15:14.393Z
6a871a03a164a418b675b3fa,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-19,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:15:15.430Z
6a871a05a164a418b675b402,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-20,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:15:17.520Z
6a871a05a164a418b675b408,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-22,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:15:17.597Z
6a871a0ba164a418b675b40f,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-23,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:15:23.315Z
6a871a0ea164a418b675b417,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-25,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:15:26.944Z
6a871a13a164a418b675b41b,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-21,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:15:31.142Z
6a871a13a164a418b675b421,6a8719a2a164a418b675b382,6a870b4da877b7cdfe747f93,TECH-24,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:15:31.638Z
6a871a2ea164a418b675b434,6a871a19a164a418b675b426,6a870b4da877b7cdfe747f93,APT-01,aptitude,"If all Zips are Zaps and all Zaps are Zops, then all Zips are definitely?",,0,Question skipped or answer empty.,2026-08-20T15:15:58.241Z
6a871a34a164a418b675b43d,6a871a19a164a418b675b426,6a870b4da877b7cdfe747f93,APT-02,aptitude,"A company's total sales of ₹8 crore: North 30%, South 25%, East 20%, West 15%, Central 10%. How much more is North's sales than Central's?",,0,Question skipped or answer empty.,2026-08-20T15:16:04.976Z
6a871a38a164a418b675b443,6a871a19a164a418b675b426,6a870b4da877b7cdfe747f93,TECH-01,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:16:08.600Z
6a871a40a164a418b675b449,6a871a19a164a418b675b426,6a870b4da877b7cdfe747f93,TECH-02,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:16:16.156Z
6a871a44a164a418b675b44f,6a871a19a164a418b675b426,6a870b4da877b7cdfe747f93,TECH-03,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:16:20.207Z
6a871a46a164a418b675b455,6a871a19a164a418b675b426,6a870b4da877b7cdfe747f93,TECH-04,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:16:22.356Z
6a871a4da164a418b675b462,6a871a19a164a418b675b426,6a870b4da877b7cdfe747f93,TECH-05,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:16:29.380Z
6a871c40c1483853d1855ebe,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,APT-01,aptitude,"There are 9 identical-looking coins and one is heavier. Using a balance scale, what is the minimum number of weighings to find the heavier coin?",,0,Question skipped or answer empty.,2026-08-20T15:24:48.853Z
6a871c46c1483853d1855f0e,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-01,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:24:54.815Z
6a871c4ac1483853d1855f45,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-02,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:24:58.826Z
6a871c4ec1483853d1855f78,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-03,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:25:02.308Z
6a871c50c1483853d1855f96,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-04,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:25:04.474Z
6a871c55c1483853d1855fb1,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-06,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:09.434Z
6a871c55c1483853d1855fb3,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-06,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:09.441Z
6a871c55c1483853d1855fb5,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-05,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:25:09.447Z
6a871c55c1483853d1855fb7,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-07,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:25:09.604Z
6a871c55c1483853d1855fb9,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-06,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:09.620Z
6a871c55c1483853d1855fbc,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-06,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:09.645Z
6a871c57c1483853d1855fd6,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-08,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:25:11.396Z
6a871c57c1483853d1855fdd,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-09,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:11.763Z
6a871c58c1483853d1855fe1,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-13,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:25:12.134Z
6a871c58c1483853d1855fe3,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-11,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:25:12.194Z
6a871c58c1483853d1855fe5,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-12,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:25:12.204Z
6a871c58c1483853d1855fe7,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-13,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:25:12.212Z
6a871c59c1483853d1856002,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-14,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:13.356Z
6a871c59c1483853d1856006,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-15,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:25:13.614Z
6a871c59c1483853d1856008,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-16,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:25:13.920Z
6a871c59c1483853d185600a,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-16,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:25:13.923Z
6a871c5ac1483853d185600c,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-17,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:14.236Z
6a871c5ac1483853d185600f,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-19,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:25:14.241Z
6a871c60c1483853d185602d,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-20,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:25:20.229Z
6a871c61c1483853d185602f,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-22,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:21.551Z
6a871c61c1483853d1856031,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-23,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:25:21.559Z
6a871c61c1483853d1856033,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-24,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:25:21.590Z
6a871c61c1483853d1856037,6a871c2cc1483853d1855da4,6a870b4da877b7cdfe747f93,TECH-25,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:25:21.914Z
6a871f632e0e5d25223ed7f2,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,APT-01,aptitude,"In a class, A is 5th from the top. B is 4 places below A and 12th from the bottom. How many students are in the class?",,0,Question skipped or answer empty.,2026-08-20T15:38:11.549Z
6a871f692e0e5d25223ed81f,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-01,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:38:17.252Z
6a871f6e2e0e5d25223ed844,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-02,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:38:22.022Z
6a871f722e0e5d25223ed87b,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-03,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:38:26.740Z
6a871f772e0e5d25223ed897,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-04,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:38:31.445Z
6a871f7a2e0e5d25223ed8c3,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-05,technical,How do you structure and organize code or components when developing with Git?,,0,Question skipped or answer empty.,2026-08-20T15:38:34.777Z
6a871f7f2e0e5d25223ed902,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-06,technical,"What common challenges or bugs have you encountered while working with Git, and how did you resolve them?",,0,Question skipped or answer empty.,2026-08-20T15:38:39.647Z
6a871f832e0e5d25223ed937,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-07,technical,"What security, validation, or performance best practices do you follow when using Git?",,0,Question skipped or answer empty.,2026-08-20T15:38:43.856Z
6a871f8c2e0e5d25223ed96b,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-08,technical,How do you process and validate data efficiently when working with Git?,,0,Question skipped or answer empty.,2026-08-20T15:38:52.894Z
6a871f8c2e0e5d25223ed96d,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-09,technical,What is your standard strategy for testing and debugging modules written in Git?,,0,Question skipped or answer empty.,2026-08-20T15:38:52.901Z
6a871f8d2e0e5d25223ed97a,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-10,technical,What are the pros and trade-offs of using Git compared to alternative tools?,,0,Question skipped or answer empty.,2026-08-20T15:38:53.348Z
6a871f8f2e0e5d25223ed997,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-11,resume,Can you walk me through how you applied Git in your projects and what key problem it solved?,,0,Question skipped or answer empty.,2026-08-20T15:38:55.863Z
6a871ff53548f9571c36a0c9,6a871ee7eb06d821da7e7689,6a870b4da877b7cdfe747f93,TECH-12,technical,What are the core fundamentals and key principles of Git that every engineer should master?,,0,Question skipped or answer empty.,2026-08-20T15:40:37.352Z
6a872d051509f3ae28455f92,6a872ced1509f3ae28455f7f,6a870b4da877b7cdfe747f93,APT-01,aptitude,"Revenue and profit: 2020 ₹200L/₹20L, 2021 ₹240L/₹30L, 2022 ₹300L/₹45L, 2023 ₹360L/₹54L. What was the profit percentage in 2023?",,0,Question skipped or answer empty.,2026-08-20T16:36:21.637Z
6a872d141509f3ae28455f9c,6a872ced1509f3ae28455f7f,6a870b4da877b7cdfe747f93,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",50,Code submitted successfully.,2026-08-20T16:36:36.663Z
6a872d2c1509f3ae28455fad,6a872ced1509f3ae28455f7f,6a870b4da877b7cdfe747f93,TECH-01,resume,Describe how you would typically start using Git for a brand new set of files or a personal coding exercise.,,0,Question skipped or answer empty.,2026-08-20T16:37:00.162Z
6a872d321509f3ae28455fb8,6a872ced1509f3ae28455f7f,6a870b4da877b7cdfe747f93,TECH-02,resume,"How has Git helped you keep track of changes in your own code or documents, even without formal projects?",,0,Question skipped or answer empty.,2026-08-20T16:37:06.764Z
6a872e90809fc1c2e125fc5d,6a872e79809fc1c2e125fc4a,6a870b4da877b7cdfe747f93,APT-01,aptitude,"A man walks 3 km north, then 4 km east. How far is he from the starting point?",,0,Question skipped or answer empty.,2026-08-20T16:42:56.376Z
